index,symbol,name,weight
000985,002645,华宏科技,9.043953614566812e-5
000985,002646,天佑德酒,6.029302409711208e-5
000985,002648,卫星化学,6.632232650682329e-4
000985,002649,博彦科技,1.708302349418176e-4
000985,002651,利君股份,9.043953614566812e-5
000985,002652,扬子新材,3.014651204855604e-5
000985,002653,海思科,3.617581445826725e-4
000985,002654,万润科技,1.708302349418176e-4
000985,002655,共达电声,1.0048837349518681e-4
000985,002657,中科金财,3.014651204855604e-4
000985,002658,雪迪龙,5.0244186747593404e-5
000985,002659,凯文教育,5.0244186747593404e-5
000985,002660,茂硕电源,4.0195349398074726e-5
000985,002661,克明食品,4.0195349398074726e-5
000985,002662,峰璟股份,6.029302409711208e-5
000985,002663,普邦股份,4.0195349398074726e-5
000985,002664,信质集团,1.1053721084470548e-4
000985,002666,德联集团,4.0195349398074726e-5
000985,002667,威领股份,5.0244186747593404e-5
000985,002668,TCL智家,1.1053721084470548e-4
000985,002669,康达新材,7.034186144663077e-5
000985,002670,国盛金控,2.2107442168941096e-4
000985,002671,龙泉股份,3.014651204855604e-5
000985,002672,东江环保,4.0195349398074726e-5
000985,002673,西部证券,4.72295355427378e-4
000985,002674,兴业科技,4.0195349398074726e-5
000985,002675,东诚药业,2.110255843398923e-4
000985,002676,顺威股份,1.1053721084470548e-4
000985,002677,浙江美大,3.014651204855604e-5
000985,002678,珠江钢琴,3.014651204855604e-5
000985,002679,福建金森,2.0097674699037363e-5
000985,002681,奋达科技,2.2107442168941096e-4
000985,002682,龙洲股份,4.0195349398074726e-5
000985,002683,广东宏大,3.014651204855604e-4
000985,002685,华东重机,1.4068372289326154e-4
000985,002686,亿利达,5.0244186747593404e-5
000985,002687,乔治白,3.014651204855604e-5
000985,002688,金河生物,7.034186144663077e-5
000985,002689,远大智能,4.0195349398074726e-5
000985,002690,美亚光电,1.4068372289326154e-4
000985,002691,冀凯股份,2.0097674699037363e-5
000985,002692,远程股份,7.034186144663077e-5
000985,002694,顾地科技,4.0195349398074726e-5
000985,002695,煌上煌,5.0244186747593404e-5
000985,002696,百洋股份,3.014651204855604e-5
000985,002697,红旗连锁,8.039069879614945e-5
000985,002698,博实股份,2.0097674699037362e-4
000985,002701,奥瑞金,1.909279096408549e-4
000985,002702,海欣食品,3.014651204855604e-5
000985,002703,浙江世宝,7.034186144663077e-5
000985,002705,新宝股份,1.0048837349518681e-4
000985,002706,良信股份,2.0097674699037362e-4
000985,002707,众信旅游,1.1053721084470548e-4
000985,002708,光洋股份,9.043953614566812e-5
000985,002709,天赐材料,5.627348915730461e-4
000985,002712,思美传媒,4.0195349398074726e-5
000985,002714,牧原股份,0.0029342605060594545
000985,002715,登云股份,4.0195349398074726e-5
000985,002716,湖南白银,2.110255843398923e-4
000985,002718,友邦吊顶,1.0048837349518682e-5
000985,002719,麦趣尔,3.014651204855604e-5
000985,002722,物产金轮,4.0195349398074726e-5
000985,002723,小崧股份,4.0195349398074726e-5
000985,002724,海洋王,5.0244186747593404e-5
000985,002725,跃岭股份,4.0195349398074726e-5
000985,002726,龙大美食,7.034186144663077e-5
000985,002727,一心堂,1.0048837349518681e-4
000985,002728,特一药业,6.029302409711208e-5
000985,002729,好利科技,4.0195349398074726e-5
000985,002730,电光科技,6.029302409711208e-5
000985,002731,萃华珠宝,5.0244186747593404e-5
000985,002732,燕塘乳业,3.014651204855604e-5
000985,002733,雄韬股份,1.1053721084470548e-4
000985,002734,利民股份,1.1053721084470548e-4
000985,002735,王子新材,9.043953614566812e-5
000985,002736,国信证券,8.340535000100505e-4
000985,002737,葵花药业,9.043953614566812e-5
000985,002738,中矿资源,5.828325662720835e-4
000985,002739,万达电影,2.9141628313604176e-4
000985,002741,光华科技,1.0048837349518681e-4
000985,002743,富煌钢构,4.0195349398074726e-5
000985,002745,木林森,1.8087907229133625e-4
000985,002746,仙坛股份,6.029302409711208e-5
000985,002747,埃斯顿,2.4117209638844833e-4
000985,002749,国光股份,6.029302409711208e-5
000985,002752,昇兴股份,4.0195349398074726e-5
000985,002753,永东股份,3.014651204855604e-5
000985,002755,奥赛康,1.3063488554374282e-4
000985,002756,永兴材料,2.2107442168941096e-4
000985,002757,南兴股份,7.034186144663077e-5
000985,002758,浙农股份,5.0244186747593404e-5
000985,002759,天际股份,7.034186144663077e-5
000985,002760,凤形股份,3.014651204855604e-5
000985,002761,浙江建投,1.2058604819422417e-4
000985,002763,汇洁股份,2.0097674699037363e-5
000985,002765,蓝黛科技,1.2058604819422417e-4
000985,002766,索菱股份,4.0195349398074726e-5
000985,002767,先锋电子,2.0097674699037363e-5
000985,002768,国恩股份,1.3063488554374282e-4
000985,002769,普路通,4.0195349398074726e-5
000985,002771,真视通,6.029302409711208e-5
000985,002772,众兴菌业,4.0195349398074726e-5
000985,002773,康弘药业,2.9141628313604176e-4
000985,002774,快意电梯,3.014651204855604e-5
000985,002775,文科股份,3.014651204855604e-5
000985,002777,久远银海,1.1053721084470548e-4
000985,002778,中晟高科,3.014651204855604e-5
000985,002779,中坚科技,1.8087907229133625e-4
000985,002780,三夫户外,3.014651204855604e-5
000985,002782,可立克,6.029302409711208e-5
000985,002783,凯龙股份,8.039069879614945e-5
000985,002785,万里石,9.043953614566812e-5
000985,002786,银宝山新,6.029302409711208e-5
000985,002787,华源控股,3.014651204855604e-5
000985,002788,鹭燕医药,4.0195349398074726e-5
000985,002790,瑞尔特,2.0097674699037363e-5
000985,002791,坚朗五金,6.029302409711208e-5
000985,002792,通宇通讯,9.043953614566812e-5
000985,002793,罗欣药业,7.034186144663077e-5
000985,002795,永和智控,3.014651204855604e-5
000985,002796,世嘉科技,5.0244186747593404e-5
000985,002797,第一创业,6.732721024177516e-4
000985,002798,帝欧家居,4.0195349398074726e-5
000985,002799,环球印务,3.014651204855604e-5
000985,002800,天顺股份,2.0097674699037363e-5
000985,002801,微光股份,5.0244186747593404e-5
000985,002802,洪汇新材,2.0097674699037363e-5
000985,002803,吉宏股份,9.043953614566812e-5
000985,002805,丰元股份,5.0244186747593404e-5
000985,002806,华锋股份,4.0195349398074726e-5
000985,002807,江阴银行,2.3112325903892967e-4
000985,002809,红墙股份,3.014651204855604e-5
000985,002810,山东赫达,6.029302409711208e-5
000985,002811,郑中设计,3.014651204855604e-5
000985,002812,恩捷股份,3.718069819321912e-4
000985,002813,路畅科技,2.0097674699037363e-5
000985,002815,崇达技术,1.909279096408549e-4
000985,002817,黄山胶囊,3.014651204855604e-5
000985,002818,富森美,4.0195349398074726e-5
000985,002819,东方中科,7.034186144663077e-5
000985,002820,桂发祥,4.0195349398074726e-5
000985,002821,凯莱英,4.220511686797846e-4
000985,002823,凯中精密,6.029302409711208e-5
000985,002824,和胜股份,6.029302409711208e-5
000985,002825,纳尔股份,4.0195349398074726e-5
000985,002826,易明医药,5.0244186747593404e-5
000985,002827,高争民爆,1.1053721084470548e-4
000985,002828,贝肯能源,4.0195349398074726e-5
000985,002829,星网宇达,7.034186144663077e-5
000985,002830,名雕股份,1.0048837349518682e-5
000985,002831,裕同科技,1.909279096408549e-4
000985,002832,比音勒芬,1.1053721084470548e-4
000985,002833,弘亚数控,7.034186144663077e-5
000985,002835,同为股份,3.014651204855604e-5
000985,002836,新宏泽,2.0097674699037363e-5
000985,002837,英维克,9.144441988062e-4
000985,002838,道恩股份,1.2058604819422417e-4
000985,002839,张家港行,1.708302349418176e-4
000985,002840,华统股份,7.034186144663077e-5
000985,002841,视源股份,3.416604698836352e-4
000985,002842,翔鹭钨业,6.029302409711208e-5
000985,002843,泰嘉股份,7.034186144663077e-5
000985,002845,同兴达,7.034186144663077e-5
000985,002846,英联股份,5.0244186747593404e-5
000985,002847,盐津铺子,1.607813975922989e-4
000985,002849,威星智能,6.029302409711208e-5
000985,002850,科达利,5.225395421749713e-4
000985,002851,麦格米特,7.637116385634196e-4
000985,002852,道道全,5.0244186747593404e-5
000985,002853,皮阿诺,2.0097674699037363e-5
000985,002855,捷荣技术,4.0195349398074726e-5
000985,002856,美芝股份,2.0097674699037363e-5
000985,002857,三晖电气,5.0244186747593404e-5
000985,002858,力盛体育,4.0195349398074726e-5
000985,002859,洁美科技,1.3063488554374282e-4
000985,002860,星帅尔,7.034186144663077e-5
000985,002861,瀛通通讯,4.0195349398074726e-5
000985,002862,实丰文化,4.0195349398074726e-5
000985,002863,今飞凯达,4.0195349398074726e-5
000985,002864,盘龙药业,4.0195349398074726e-5
000985,002865,钧达股份,1.4068372289326154e-4
000985,002866,传艺科技,5.0244186747593404e-5
000985,002867,周大生,1.1053721084470548e-4
000985,002869,金溢科技,8.039069879614945e-5
000985,002870,香山股份,4.0195349398074726e-5
000985,002871,伟隆股份,5.0244186747593404e-5
000985,002873,新天药业,4.0195349398074726e-5
000985,002875,安奈儿,4.0195349398074726e-5
000985,002876,三利谱,7.034186144663077e-5
000985,002877,智能自控,3.014651204855604e-5
000985,002878,元隆雅图,6.029302409711208e-5
000985,002879,长缆科技,5.0244186747593404e-5
000985,002880,卫光生物,4.0195349398074726e-5
000985,002881,美格智能,1.4068372289326154e-4
000985,002882,金龙羽,8.039069879614945e-5
000985,002883,中设股份,2.0097674699037363e-5
000985,002884,凌霄泵业,7.034186144663077e-5
000985,002885,京泉华,5.0244186747593404e-5
000985,002886,沃特股份,6.029302409711208e-5
000985,002887,绿茵生态,2.0097674699037363e-5
000985,002888,惠威科技,2.0097674699037363e-5
000985,002889,东方嘉盛,3.014651204855604e-5
000985,002890,弘宇股份,3.014651204855604e-5
000985,002891,中宠股份,1.708302349418176e-4
000985,002892,科力尔,1.1053721084470548e-4
000985,002893,京能热力,4.0195349398074726e-5
000985,002895,川恒股份,1.909279096408549e-4
000985,002896,中大力德,2.110255843398923e-4
000985,002897,意华股份,1.1053721084470548e-4
000985,002899,英派斯,5.0244186747593404e-5
000985,002900,哈三联,4.0195349398074726e-5
000985,002901,大博医疗,9.043953614566812e-5
000985,002902,铭普光磁,8.039069879614945e-5
000985,002903,宇环数控,4.0195349398074726e-5
000985,002905,金逸影视,2.0097674699037363e-5
000985,002906,华阳集团,1.607813975922989e-4
000985,002907,华森制药,4.0195349398074726e-5
000985,002908,德生科技,6.029302409711208e-5
000985,002909,集泰股份,3.014651204855604e-5
000985,002910,庄园牧场,2.0097674699037363e-5
000985,002911,佛燃能源,4.0195349398074726e-5
000985,002912,中新赛克,6.029302409711208e-5
000985,002913,奥士康,8.039069879614945e-5
000985,002915,中欣氟材,1.0048837349518681e-4
000985,002916,深南电路,0.001035030247000424
000985,002917,金奥博,6.029302409711208e-5
000985,002918,蒙娜丽莎,4.0195349398074726e-5
000985,002919,名臣健康,5.0244186747593404e-5
000985,002920,德赛西威,6.93369777116789e-4
000985,002921,联诚精密,3.014651204855604e-5
000985,002922,伊戈尔,1.2058604819422417e-4
000985,002923,润都股份,4.0195349398074726e-5
000985,002925,盈趣科技,1.1053721084470548e-4
000985,002926,华西证券,3.3161163253411644e-4
000985,002927,泰永长征,3.014651204855604e-5
000985,002928,华夏航空,1.4068372289326154e-4
000985,002929,润建股份,1.507325602427802e-4
000985,002930,宏川智慧,5.0244186747593404e-5
000985,002931,锋龙股份,3.014651204855604e-5
000985,002932,明德生物,5.0244186747593404e-5
000985,002933,新兴装备,5.0244186747593404e-5
000985,002935,天奥电子,8.039069879614945e-5
000985,002936,郑州银行,2.0097674699037362e-4
000985,002937,兴瑞科技,5.0244186747593404e-5
000985,002938,鹏鼎控股,8.139558253110132e-4
000985,002939,长城证券,3.818558192817098e-4
000985,002940,昂利康,1.2058604819422417e-4
000985,002941,新疆交建,1.0048837349518681e-4
000985,002942,新农股份,2.0097674699037363e-5
000985,002943,宇晶股份,9.043953614566812e-5
000985,002945,华林证券,9.043953614566812e-5
000985,002946,新乳业,7.034186144663077e-5
000985,002947,恒铭达,1.607813975922989e-4
000985,002948,青岛银行,2.0097674699037362e-4
000985,002949,华阳国际,3.014651204855604e-5
000985,002950,奥美医疗,5.0244186747593404e-5
000985,002952,亚世光电,2.0097674699037363e-5
000985,002953,日丰股份,7.034186144663077e-5
000985,002955,鸿合科技,6.029302409711208e-5
000985,002956,西麦食品,5.0244186747593404e-5
000985,002957,科瑞技术,6.029302409711208e-5
000985,002958,青农商行,3.014651204855604e-4
000985,002959,小熊电器,6.029302409711208e-5
000985,002960,青鸟消防,9.043953614566812e-5
000985,002961,瑞达期货,6.029302409711208e-5
000985,002962,五方光电,5.0244186747593404e-5
000985,002963,豪尔赛,2.0097674699037363e-5
000985,002965,祥鑫科技,1.607813975922989e-4
000985,002966,苏州银行,7.134674518158263e-4
000985,002967,广电计量,1.2058604819422417e-4
000985,002968,新大正,2.0097674699037363e-5
000985,002969,嘉美包装,3.014651204855604e-5
000985,002970,锐明技术,9.043953614566812e-5
000985,002971,和远气体,7.034186144663077e-5
000985,002972,科安达,2.0097674699037363e-5
000985,002973,侨银股份,4.0195349398074726e-5
000985,002975,博杰股份,9.043953614566812e-5
000985,002976,瑞玛精密,2.0097674699037363e-5
000985,002977,天箭科技,5.0244186747593404e-5
000985,002978,安宁股份,5.0244186747593404e-5
000985,002979,雷赛智能,1.607813975922989e-4
000985,002980,华盛昌,4.0195349398074726e-5
000985,002981,朝阳科技,3.014651204855604e-5
000985,002982,湘佳股份,3.014651204855604e-5
000985,002983,芯瑞达,3.014651204855604e-5
000985,002984,森麒麟,2.4117209638844833e-4
000985,002985,北摩高科,1.0048837349518681e-4
000985,002986,宇新股份,6.029302409711208e-5
000985,002987,京北方,1.708302349418176e-4
000985,002988,豪美新材,1.1053721084470548e-4
000985,002989,中天精装,6.029302409711208e-5
000985,002990,盛视科技,5.0244186747593404e-5
000985,002991,甘源食品,4.0195349398074726e-5
000985,002992,宝明科技,1.1053721084470548e-4
000985,002993,奥海科技,1.3063488554374282e-4
000985,002995,天地在线,3.014651204855604e-5
000985,002996,顺博合金,5.0244186747593404e-5
000985,002997,瑞鹄模具,1.0048837349518681e-4
000985,002998,优彩资源,3.014651204855604e-5
000985,002999,天禾股份,3.014651204855604e-5
000985,003000,劲仔食品,6.029302409711208e-5
000985,003001,中岩大地,4.0195349398074726e-5
000985,003002,壶化股份,5.0244186747593404e-5
000985,003003,天元股份,3.014651204855604e-5
000985,003005,竞业达,3.014651204855604e-5
000985,003006,百亚股份,1.0048837349518681e-4
000985,003007,直真科技,3.014651204855604e-5
000985,003008,开普检测,2.0097674699037363e-5
000985,003009,中天火箭,7.034186144663077e-5
000985,003010,若羽臣,1.507325602427802e-4
000985,003011,海象新材,3.014651204855604e-5
000985,003012,东鹏控股,8.039069879614945e-5
000985,003013,地铁设计,4.0195349398074726e-5
000985,003015,日久光电,9.043953614566812e-5
000985,003016,欣贺股份,3.014651204855604e-5
000985,003017,大洋生物,4.0195349398074726e-5
000985,003018,金富科技,2.0097674699037363e-5
000985,003019,宸展光电,8.039069879614945e-5
000985,003020,立方制药,6.029302409711208e-5
000985,003021,兆威机电,2.3112325903892967e-4
000985,003022,联泓新科,1.607813975922989e-4
000985,003023,彩虹集团,2.0097674699037363e-5
000985,003025,思进智能,4.0195349398074726e-5
000985,003026,中晶科技,5.0244186747593404e-5
000985,003027,同兴科技,3.014651204855604e-5
000985,003028,振邦智能,3.014651204855604e-5
000985,003029,吉大正元,6.029302409711208e-5
000985,003030,祖名股份,2.0097674699037363e-5
000985,003031,中瓷电子,2.2107442168941096e-4
000985,003033,征和工业,2.0097674699037363e-5
000985,003035,南网能源,1.0048837349518681e-4
000985,003036,泰坦股份,3.014651204855604e-5
000985,003037,三和管桩,4.0195349398074726e-5
000985,003038,鑫铂股份,5.0244186747593404e-5
000985,003039,顺控发展,3.014651204855604e-5
000985,003040,楚天龙,1.1053721084470548e-4
000985,003041,真爱美家,2.0097674699037363e-5
000985,003042,中农联合,2.0097674699037363e-5
000985,003043,华亚智能,5.0244186747593404e-5
000985,003816,中国广核,5.92881403621602e-4
000985,300001,特锐德,3.5170930723315387e-4
000985,300002,神州泰岳,5.3258837952449e-4
000985,300003,乐普医疗,4.923930301264153e-4
000985,300004,南风股份,9.043953614566812e-5
000985,300005,探路者,1.3063488554374282e-4
000985,300006,莱美药业,7.034186144663077e-5
000985,300007,汉威科技,2.3112325903892967e-4
000985,300008,天海防务,2.0097674699037362e-4
000985,300009,安科生物,2.6126977108748565e-4
000985,300010,豆神教育,2.713186084370044e-4
000985,300011,鼎汉技术,6.029302409711208e-5
000985,300012,华测检测,4.421488433788219e-4
000985,300014,亿纬锂能,0.0013766907168840594
000985,300015,爱尔眼科,0.001225958156641279
000985,300016,北陆药业,8.039069879614945e-5
000985,300017,网宿科技,5.828325662720835e-4
000985,300018,中元股份,6.029302409711208e-5
000985,300019,硅宝科技,1.0048837349518681e-4
000985,300021,大禹节水,5.0244186747593404e-5
000985,300022,吉峰科技,6.029302409711208e-5
000985,300024,机器人,4.923930301264153e-4
000985,300025,华星创业,6.029302409711208e-5
000985,300026,红日药业,1.607813975922989e-4
000985,300027,华谊兄弟,1.507325602427802e-4
000985,300030,阳普医疗,3.014651204855604e-5
000985,300031,宝通科技,1.708302349418176e-4
000985,300032,金龙机电,9.043953614566812e-5
000985,300033,同花顺,0.0017384488614667316
000985,300034,钢研高纳,1.607813975922989e-4
000985,300035,中科电气,2.8136744578652307e-4
000985,300036,超图软件,1.708302349418176e-4
000985,300037,新宙邦,4.8234419277689666e-4
000985,300039,上海凯宝,8.039069879614945e-5
000985,300040,九洲集团,7.034186144663077e-5
000985,300041,回天新材,1.2058604819422417e-4
000985,300042,朗科科技,7.034186144663077e-5
000985,300043,星辉娱乐,9.043953614566812e-5
000985,300045,华力创通,2.713186084370044e-4
000985,300046,台基股份,1.607813975922989e-4
000985,300047,天源迪科,2.3112325903892967e-4
000985,300048,合康新能,1.4068372289326154e-4
000985,300049,福瑞股份,3.416604698836352e-4
000985,300050,世纪鼎利,7.034186144663077e-5
000985,300051,琏升科技,4.0195349398074726e-5
000985,300053,航宇微,1.607813975922989e-4
000985,300054,鼎龙股份,4.6224651807785935e-4
000985,300055,万邦达,7.034186144663077e-5
000985,300056,中创环保,1.2058604819422417e-4
000985,300057,万顺新材,9.043953614566812e-5
000985,300058,蓝色光标,4.8234419277689666e-4
000985,300059,东方财富,0.0071547721928573
000985,300061,旗天科技,1.3063488554374282e-4
000985,300062,中能电气,4.0195349398074726e-5
000985,300063,天龙集团,1.1053721084470548e-4
000985,300065,海兰信,3.014651204855604e-4
000985,300066,三川智慧,1.0048837349518681e-4
000985,300067,安诺其,8.039069879614945e-5
000985,300068,南都电源,3.014651204855604e-4
000985,300069,金利华电,3.014651204855604e-5
000985,300070,碧水源,1.909279096408549e-4
000985,300071,福石控股,7.034186144663077e-5
000985,300072,海新能科,1.2058604819422417e-4
000985,300073,当升科技,4.120023313302659e-4
000985,300074,华平股份,5.0244186747593404e-5
000985,300075,数字政通,1.8087907229133625e-4
000985,300076,GQY视讯,4.0195349398074726e-5
000985,300077,国民技术,3.115139578350791e-4
000985,300078,思创医惠,8.039069879614945e-5
000985,300079,数码视讯,1.708302349418176e-4
000985,300080,易成新能,6.029302409711208e-5
000985,300081,恒信东方,6.029302409711208e-5
000985,300082,奥克股份,5.0244186747593404e-5
000985,300083,创世纪,3.416604698836352e-4
000985,300084,海默科技,6.029302409711208e-5
000985,300085,银之杰,4.72295355427378e-4
000985,300086,康芝药业,4.0195349398074726e-5
000985,300087,荃银高科,1.2058604819422417e-4
000985,300088,长信科技,3.416604698836352e-4
000985,300091,金通灵,6.029302409711208e-5
000985,300092,科新机电,4.0195349398074726e-5
000985,300094,国联水产,7.034186144663077e-5
000985,300095,华伍股份,7.034186144663077e-5
000985,300098,高新兴,2.110255843398923e-4
000985,300099,尤洛卡,8.039069879614945e-5
000985,300100,双林股份,3.115139578350791e-4
000985,300101,振芯科技,2.4117209638844833e-4
000985,300102,乾照光电,1.8087907229133625e-4
000985,300103,达刚控股,3.014651204855604e-5
000985,300105,龙源技术,5.0244186747593404e-5
000985,300106,西部牧业,3.014651204855604e-5
000985,300107,建新股份,4.0195349398074726e-5
000985,300109,新开源,1.8087907229133625e-4
000985,300110,华仁药业,5.0244186747593404e-5
000985,300111,向日葵,9.043953614566812e-5
000985,300112,万讯自控,4.0195349398074726e-5
000985,300113,顺网科技,2.51220933737967e-4
000985,300115,长盈精密,4.923930301264153e-4
000985,300118,东方日升,1.909279096408549e-4
000985,300119,瑞普生物,1.2058604819422417e-4
000985,300120,经纬辉开,8.039069879614945e-5
000985,300121,阳谷华泰,1.0048837349518681e-4
000985,300122,智飞生物,5.225395421749713e-4
000985,300123,亚光科技,1.4068372289326154e-4
000985,300124,汇川技术,0.002773479108467156
000985,300126,锐奇股份,2.0097674699037363e-5
000985,300127,银河磁体,9.043953614566812e-5
000985,300128,锦富技术,1.1053721084470548e-4
000985,300129,泰胜风能,1.0048837349518681e-4
000985,300130,新国都,2.51220933737967e-4
000985,300131,英唐智控,2.2107442168941096e-4
000985,300132,青松股份,6.029302409711208e-5
000985,300133,华策影视,2.2107442168941096e-4
000985,300134,大富科技,1.0048837349518681e-4
000985,300135,宝利国际,5.0244186747593404e-5
000985,300136,信维通信,5.225395421749713e-4
000985,300138,晨光生物,1.1053721084470548e-4
000985,300139,晓程科技,1.1053721084470548e-4
000985,300140,节能环境,8.039069879614945e-5
000985,300141,和顺电气,2.0097674699037363e-5
000985,300142,沃森生物,3.9190465663122855e-4
000985,300143,盈康生命,8.039069879614945e-5
000985,300144,宋城演艺,2.713186084370044e-4
000985,300145,南方泵业,1.3063488554374282e-4
000985,300146,汤臣倍健,2.4117209638844833e-4
000985,300148,天舟文化,8.039069879614945e-5
000985,300149,睿智医药,9.043953614566812e-5
000985,300150,世纪瑞尔,4.0195349398074726e-5
000985,300151,昌红科技,9.043953614566812e-5
000985,300153,科泰电源,1.909279096408549e-4
000985,300154,瑞凌股份,3.014651204855604e-5
000985,300155,安居宝,3.014651204855604e-5
000985,300157,新锦动力,7.034186144663077e-5
000985,300158,振东制药,1.2058604819422417e-4
000985,300160,秀强股份,6.029302409711208e-5
000985,300161,华中数控,8.039069879614945e-5
000985,300162,雷曼光电,4.0195349398074726e-5
000985,300164,通源石油,6.029302409711208e-5
000985,300166,东方国信,2.110255843398923e-4
000985,300168,万达信息,1.8087907229133625e-4
000985,300169,天晟新材,5.0244186747593404e-5
000985,300170,汉得信息,3.818558192817098e-4
000985,300171,东富龙,1.1053721084470548e-4
000985,300172,中电环保,5.0244186747593404e-5
000985,300173,福能东方,7.034186144663077e-5
000985,300174,元力股份,1.0048837349518681e-4
000985,300176,鸿特科技,4.0195349398074726e-5
000985,300177,中海达,1.3063488554374282e-4
000985,300179,四方达,6.029302409711208e-5
000985,300180,华峰超纤,2.110255843398923e-4
000985,300181,佐力药业,2.6126977108748565e-4
000985,300182,捷成股份,3.215627951845978e-4
000985,300183,东软载波,8.039069879614945e-5
000985,300184,力源信息,2.713186084370044e-4
000985,300185,通裕重工,1.708302349418176e-4
000985,300187,永清环保,3.014651204855604e-5
000985,300188,国投智能,1.708302349418176e-4
000985,300189,神农种业,1.0048837349518681e-4
000985,300190,维尔利,4.0195349398074726e-5
000985,300191,潜能恒信,8.039069879614945e-5
000985,300192,科德教育,1.0048837349518681e-4
000985,300193,佳士科技,7.034186144663077e-5
000985,300194,福安药业,9.043953614566812e-5
000985,300195,长荣股份,5.0244186747593404e-5
000985,300196,长海股份,7.034186144663077e-5
000985,300197,节能铁汉,7.034186144663077e-5
000985,300199,翰宇药业,3.718069819321912e-4
000985,300200,高盟新材,6.029302409711208e-5
000985,300201,海伦哲,9.043953614566812e-5
000985,300203,聚光科技,1.507325602427802e-4
000985,300204,舒泰神,3.014651204855604e-4
000985,300206,理邦仪器,7.034186144663077e-5
000985,300207,欣旺达,7.134674518158263e-4
000985,300210,森远股份,7.034186144663077e-5
000985,300212,易华录,2.3112325903892967e-4
000985,300213,佳讯飞鸿,1.3063488554374282e-4
000985,300214,日科化学,4.0195349398074726e-5
000985,300215,电科院,5.0244186747593404e-5
000985,300217,东方电热,1.1053721084470548e-4
000985,300218,安利股份,7.034186144663077e-5
000985,300219,鸿利智汇,6.029302409711208e-5
000985,300220,金运激光,3.014651204855604e-5
000985,300221,银禧科技,9.043953614566812e-5
000985,300222,科大智能,1.607813975922989e-4
000985,300223,北京君正,4.923930301264153e-4
000985,300224,正海磁材,1.909279096408549e-4
000985,300226,上海钢联,1.507325602427802e-4
000985,300227,光韵达,8.039069879614945e-5
000985,300228,富瑞特装,9.043953614566812e-5
000985,300229,拓尔思,2.8136744578652307e-4
000985,300230,永利股份,6.029302409711208e-5
000985,300231,银信科技,9.043953614566812e-5
000985,300232,洲明科技,1.4068372289326154e-4
000985,300233,金城医药,1.1053721084470548e-4
000985,300234,开尔新材,3.014651204855604e-5
000985,300235,方直科技,4.0195349398074726e-5
000985,300236,上海新阳,2.4117209638844833e-4
000985,300237,美晨科技,6.029302409711208e-5
000985,300238,冠昊生物,7.034186144663077e-5
000985,300239,东宝生物,5.0244186747593404e-5
000985,300240,飞力达,4.0195349398074726e-5
000985,300241,瑞丰光电,7.034186144663077e-5
000985,300242,佳云科技,4.0195349398074726e-5
000985,300243,瑞丰高材,4.0195349398074726e-5
000985,300244,迪安诊断,1.8087907229133625e-4
000985,300245,天玑科技,1.1053721084470548e-4
000985,300246,宝莱特,4.0195349398074726e-5
000985,300247,融捷健康,7.034186144663077e-5
000985,300248,新开普,1.3063488554374282e-4
000985,300249,依米康,1.1053721084470548e-4
000985,300250,初灵信息,5.0244186747593404e-5
000985,300251,光线传媒,5.627348915730461e-4
000985,300252,金信诺,1.3063488554374282e-4
000985,300253,卫宁健康,3.5170930723315387e-4
000985,300254,仟源医药,6.029302409711208e-5
000985,300255,常山药业,6.330767530196769e-4
000985,300256,星星科技,1.0048837349518681e-4
000985,300257,开山股份,1.1053721084470548e-4
000985,300258,精锻科技,1.2058604819422417e-4
000985,300259,新天科技,5.0244186747593404e-5
000985,300260,新莱应材,1.607813975922989e-4
000985,300261,雅本化学,1.0048837349518681e-4
000985,300263,隆华科技,1.3063488554374282e-4
000985,300264,佳创视讯,5.0244186747593404e-5
000985,300265,通光线缆,6.029302409711208e-5
000985,300266,兴源环境,5.0244186747593404e-5
000985,300267,尔康制药,9.043953614566812e-5
000985,300269,联建光电,6.029302409711208e-5
000985,300270,中威电子,3.014651204855604e-5
000985,300271,华宇软件,1.1053721084470548e-4
000985,300272,开能健康,4.0195349398074726e-5
000985,300274,阳光电源,0.0028337721325642673
000985,300275,梅安森,7.034186144663077e-5
000985,300276,三丰智能,1.8087907229133625e-4
000985,300277,海联讯,7.034186144663077e-5
000985,300278,华昌达,1.2058604819422417e-4
000985,300279,和晶科技,5.0244186747593404e-5
000985,300281,金明精机,3.014651204855604e-5
000985,300283,温州宏丰,4.0195349398074726e-5
000985,300284,苏交科,1.4068372289326154e-4
000985,300285,国瓷材料,3.617581445826725e-4
000985,300286,安科瑞,6.029302409711208e-5
000985,300287,飞利信,1.708302349418176e-4
000985,300288,朗玛信息,7.034186144663077e-5
000985,300289,利德曼,5.0244186747593404e-5
000985,300290,荣科科技,2.6126977108748565e-4
000985,300291,百纳千成,7.034186144663077e-5
000985,300292,吴通控股,1.1053721084470548e-4
000985,300293,蓝英装备,1.0048837349518681e-4
000985,300294,博雅生物,1.607813975922989e-4
000985,300295,三六五网,5.0244186747593404e-5
000985,300296,利亚德,3.115139578350791e-4
000985,300298,三诺生物,1.4068372289326154e-4
000985,300299,富春股份,7.034186144663077e-5
000985,300302,同有科技,1.1053721084470548e-4
000985,300303,聚飞光电,1.8087907229133625e-4
000985,300304,云意电气,1.4068372289326154e-4
000985,300305,裕兴股份,3.014651204855604e-5
000985,300306,远方信息,3.014651204855604e-5
000985,300307,慈星股份,8.039069879614945e-5
