t_adx,t_cci,x_thr,t_max,r_max,r_min,mean,sd
5,25,0.45,120,0.1,-0.5,0.0252864405904747,0.135134717895114
5,25,0.5,100,0.1,-0.5,0.0230085322778207,0.129943517247043
5,25,0.5,105,0.1,-0.5,0.0241779947323392,0.130584424087265
5,25,0.5,110,0.1,-0.5,0.024913901630124,0.131706436382546
5,25,0.5,115,0.1,-0.5,0.0252515105370117,0.133263411938698
5,25,0.5,120,0.1,-0.5,0.0251161220849243,0.135294666632845
5,25,0.55,100,0.1,-0.5,0.0231370043230909,0.129803894591307
5,25,0.55,105,0.1,-0.5,0.0243110576982275,0.130414144135523
5,25,0.55,110,0.1,-0.5,0.0250449776204727,0.131543449925436
5,25,0.55,115,0.1,-0.5,0.0253342180886014,0.133132599542822
5,25,0.55,120,0.1,-0.5,0.0251748633851076,0.135200158477145
5,25,0.6,100,0.1,-0.5,0.0231054618801046,0.129923925377665
5,25,0.6,105,0.1,-0.5,0.0243329439551712,0.130478622585934
5,25,0.6,110,0.1,-0.5,0.0250269668659624,0.131636071387684
5,25,0.6,115,0.1,-0.5,0.0252476604041035,0.13330441196908
5,25,0.6,120,0.1,-0.5,0.0250286468861846,0.135439129518986
5,30,0.4,100,0.1,-0.5,0.0232590971962667,0.129745419661597
5,30,0.4,105,0.1,-0.5,0.0244439062773207,0.130349900487814
5,30,0.4,110,0.1,-0.5,0.025020961864698,0.131706530255235
5,30,0.4,115,0.1,-0.5,0.0255155408587342,0.133116982292248
5,30,0.4,120,0.1,-0.5,0.0254496968924617,0.135054375473721
5,30,0.45,100,0.1,-0.5,0.0233304482781827,0.129728011991967
5,30,0.45,105,0.1,-0.5,0.0245329591551947,0.130292067780836
5,30,0.45,110,0.1,-0.5,0.0250904787344772,0.131691736116551
5,30,0.45,115,0.1,-0.5,0.0255217244084129,0.133134280200723
5,30,0.45,120,0.1,-0.5,0.0254772067267409,0.135058782369742
5,30,0.5,100,0.1,-0.5,0.023356328535666,0.129761892267523
5,30,0.5,105,0.1,-0.5,0.0245354112194853,0.130357463531872
5,30,0.5,110,0.1,-0.5,0.0250691011871245,0.131753085400415
5,30,0.5,115,0.1,-0.5,0.0254434590476003,0.133309155327671
5,30,0.5,120,0.1,-0.5,0.0253851068559529,0.135270987938351
5,30,0.55,100,0.1,-0.5,0.0236282380161313,0.129551407980694
5,30,0.55,105,0.1,-0.5,0.0248172107071526,0.130132504054812
5,30,0.55,110,0.1,-0.5,0.0252861104589701,0.131606708175379
5,30,0.55,115,0.1,-0.5,0.0256508442921952,0.133152813354785
5,30,0.55,120,0.1,-0.5,0.0256026646489986,0.135114085553202
5,30,0.6,100,0.1,-0.5,0.023623010807047,0.129539380967158
5,30,0.6,105,0.1,-0.5,0.0248438520994794,0.130107071394883
5,30,0.6,110,0.1,-0.5,0.0253072156930424,0.131571728439363
5,30,0.6,115,0.1,-0.5,0.0255892403014071,0.133258301693665
5,30,0.6,120,0.1,-0.5,0.025448330750291,0.135338417643721
5,35,0.4,100,0.1,-0.5,0.0232253395425613,0.129775983951471
5,35,0.4,105,0.1,-0.5,0.0243344431761158,0.13045037858339
5,35,0.4,110,0.1,-0.5,0.0248955555897449,0.131827082109253
5,35,0.4,115,0.1,-0.5,0.0253877392179799,0.133290199835253
5,35,0.4,120,0.1,-0.5,0.0256670748067884,0.134744676005042
5,35,0.45,100,0.1,-0.5,0.0233092006231285,0.129627528450078
5,35,0.45,105,0.1,-0.5,0.0243925071999191,0.130347931412968
5,35,0.45,110,0.1,-0.5,0.0249603903203204,0.131745081624723
5,35,0.45,115,0.1,-0.5,0.0253787048950076,0.133243618008542
5,35,0.45,120,0.1,-0.5,0.0256642366095022,0.134695645673616
5,35,0.5,100,0.1,-0.5,0.0233383589249233,0.129630278084793
5,35,0.5,105,0.1,-0.5,0.0244151133872248,0.130352138381725
5,35,0.5,110,0.1,-0.5,0.0249745404431996,0.131741816334791
5,35,0.5,115,0.1,-0.5,0.0253338315171131,0.133344035584801
5,35,0.5,120,0.1,-0.5,0.0256021448332016,0.134828084446381
5,35,0.55,100,0.1,-0.5,0.023445965335123,0.129629626817777
5,35,0.55,105,0.1,-0.5,0.0245590942840913,0.130344106926543
5,35,0.55,110,0.1,-0.5,0.025086274026889,0.131780118440017
5,35,0.55,115,0.1,-0.5,0.0254583345276614,0.133392408621565
5,35,0.55,120,0.1,-0.5,0.025714967418373,0.13486341341044
5,35,0.6,100,0.1,-0.5,0.0234178556223588,0.129565124317587
5,35,0.6,105,0.1,-0.5,0.0245098574828777,0.130313707725753
5,35,0.6,110,0.1,-0.5,0.0250269541121822,0.131772241182554
5,35,0.6,115,0.1,-0.5,0.0253234206815104,0.133512619682301
5,35,0.6,120,0.1,-0.5,0.0255032305843108,0.135061594273327
5,40,0.4,100,0.1,-0.5,0.0232875018594971,0.129636626910685
5,40,0.4,105,0.1,-0.5,0.0242796456969441,0.130400334563198
5,40,0.4,110,0.1,-0.5,0.0248815537145488,0.131789026981991
5,40,0.4,115,0.1,-0.5,0.0256320049429257,0.13290574579048
5,40,0.4,120,0.1,-0.5,0.025914884566445,0.134372292666042
5,40,0.45,100,0.1,-0.5,0.023284428688435,0.129627574571834
5,40,0.45,105,0.1,-0.5,0.0242535799725709,0.130471161340927
5,40,0.45,110,0.1,-0.5,0.0248670359507977,0.131848342179416
5,40,0.45,115,0.1,-0.5,0.0255885683821721,0.132944334857603
5,40,0.45,120,0.1,-0.5,0.0258988931579957,0.134386509454918
5,40,0.5,100,0.1,-0.5,0.0232061039253733,0.129760937385147
5,40,0.5,105,0.1,-0.5,0.0241811711358349,0.130608369990775
5,40,0.5,110,0.1,-0.5,0.0248096439760612,0.131962057073532
5,40,0.5,115,0.1,-0.5,0.0254711552453287,0.133171921811213
5,40,0.5,120,0.1,-0.5,0.025763705583731,0.134624517520303
5,40,0.55,100,0.1,-0.5,0.0233590465782095,0.129718233101819
5,40,0.55,105,0.1,-0.5,0.0243742116955322,0.130546162946277
5,40,0.55,110,0.1,-0.5,0.0249962507470706,0.131917354685379
5,40,0.55,115,0.1,-0.5,0.0256553827327989,0.133147953859624
5,40,0.55,120,0.1,-0.5,0.0259231355102092,0.134610599979745
5,40,0.6,100,0.1,-0.5,0.023270952013301,0.129785720597684
5,40,0.6,105,0.1,-0.5,0.0243254518426083,0.130597606218913
5,40,0.6,110,0.1,-0.5,0.0249382775716102,0.131988714582524
5,40,0.6,115,0.1,-0.5,0.0255443634522496,0.133302143076966
5,40,0.6,120,0.1,-0.5,0.0257470001305614,0.134841946616602
5,45,0.4,100,0.1,-0.5,0.0228371126655608,0.130033344168145
5,45,0.4,105,0.1,-0.5,0.0237883806263383,0.130884492909234
5,45,0.4,110,0.1,-0.5,0.0245806677386152,0.132002739935888
5,45,0.4,115,0.1,-0.5,0.0253833935476099,0.13308674937702
5,45,0.4,120,0.1,-0.5,0.0257317095367005,0.134507799789051
5,45,0.45,100,0.1,-0.5,0.0229522583729963,0.129896628060241
5,45,0.45,105,0.1,-0.5,0.0238924254452713,0.130805910554131
5,45,0.45,110,0.1,-0.5,0.0247277769940097,0.131861492131855
5,45,0.45,115,0.1,-0.5,0.025489999479808,0.132948521331671
5,45,0.45,120,0.1,-0.5,0.0258711087798697,0.134353217607519
5,45,0.5,100,0.1,-0.5,0.0227717664536453,0.130181960196164
5,45,0.5,105,0.1,-0.5,0.0237431258632761,0.131081791818498
5,45,0.5,110,0.1,-0.5,0.0246082974419572,0.13208899830393
5,45,0.5,115,0.1,-0.5,0.0253245444962409,0.133286969573573
5,45,0.5,120,0.1,-0.5,0.0257095755224618,0.134662898838175
5,45,0.55,100,0.1,-0.5,0.0229194346644597,0.130165672541728
5,45,0.55,105,0.1,-0.5,0.023953321971183,0.131031812243761
5,45,0.55,110,0.1,-0.5,0.0248467843557218,0.132014591658422
5,45,0.55,115,0.1,-0.5,0.0255884440577632,0.13318061551343
5,45,0.55,120,0.1,-0.5,0.0259644657827638,0.134546758750136
5,45,0.6,100,0.1,-0.5,0.022940413243185,0.130123589493527
5,45,0.6,105,0.1,-0.5,0.0240043370194858,0.130961245462377
5,45,0.6,110,0.1,-0.5,0.0249143460459172,0.131913691170202
5,45,0.6,115,0.1,-0.5,0.0256159610959954,0.133112126965692
5,45,0.6,120,0.1,-0.5,0.0259400088705505,0.13453727581977
5,50,0.4,100,0.1,-0.5,0.0228023033696618,0.130138106550826
5,50,0.4,105,0.1,-0.5,0.0238799991346135,0.130810816117693
5,50,0.4,110,0.1,-0.5,0.024703825605421,0.13189601804382
5,50,0.4,115,0.1,-0.5,0.0255907495238307,0.132916718237977
5,50,0.4,120,0.1,-0.5,0.0259406191197099,0.134322710193439
5,50,0.45,100,0.1,-0.5,0.022977644235391,0.130018003923058
5,50,0.45,105,0.1,-0.5,0.0240914675198846,0.130694272116395
5,50,0.45,110,0.1,-0.5,0.0249487274299455,0.131765598995997
5,50,0.45,115,0.1,-0.5,0.0257962797560501,0.132792516492008
5,50,0.45,120,0.1,-0.5,0.026130377709982,0.134218570954184
5,50,0.5,100,0.1,-0.5,0.0229619310169528,0.130097349845862
5,50,0.5,105,0.1,-0.5,0.0241414412113954,0.130732621615584
5,50,0.5,110,0.1,-0.5,0.0250028066327007,0.131798936198363
5,50,0.5,115,0.1,-0.5,0.025822102791068,0.132923437527997
5,50,0.5,120,0.1,-0.5,0.0261282026495722,0.134362093697997
5,50,0.55,100,0.1,-0.5,0.0230521472886039,0.130214561494129
5,50,0.55,105,0.1,-0.5,0.0242794252495776,0.130825671310172
5,50,0.55,110,0.1,-0.5,0.0251589427845293,0.131853250008989
5,50,0.55,115,0.1,-0.5,0.0260009819788032,0.13296041854036
5,50,0.55,120,0.1,-0.5,0.0262852376247497,0.134391483593239
5,50,0.6,100,0.1,-0.5,0.0232847036866948,0.130105939666144
5,50,0.6,105,0.1,-0.5,0.024566341677409,0.130663433614837
5,50,0.6,110,0.1,-0.5,0.0254656902360145,0.131656462628906
5,50,0.6,115,0.1,-0.5,0.0262775994404836,0.132779859579694
5,50,0.6,120,0.1,-0.5,0.0265401097404041,0.13423165244036
5,55,0.4,100,0.1,-0.5,0.022857587455868,0.130100984691827
5,55,0.4,105,0.1,-0.5,0.0239570570127706,0.130732880682424
5,55,0.4,110,0.1,-0.5,0.0248536780143746,0.131728708092963
5,55,0.4,115,0.1,-0.5,0.0256872135452323,0.132826203735179
5,55,0.4,120,0.1,-0.5,0.0260131758589929,0.134205248699904
5,55,0.45,100,0.1,-0.5,0.0229230219381842,0.130048606248356
5,55,0.45,105,0.1,-0.5,0.0240598483365955,0.130676945656896
5,55,0.45,110,0.1,-0.5,0.0249673079445577,0.131693563368769
5,55,0.45,115,0.1,-0.5,0.0257969159386923,0.132771041039545
5,55,0.45,120,0.1,-0.5,0.0261017896787326,0.134174331945477
5,55,0.5,100,0.1,-0.5,0.0230154053511914,0.130038522601284
5,55,0.5,105,0.1,-0.5,0.0242358970595779,0.13063104980821
5,55,0.5,110,0.1,-0.5,0.0251517683635767,0.131658252736045
5,55,0.5,115,0.1,-0.5,0.0259805552115024,0.132766361416603
5,55,0.5,120,0.1,-0.5,0.0262378833852888,0.134211530348629
5,55,0.55,100,0.1,-0.5,0.0231328796566511,0.130139419133834
5,55,0.55,105,0.1,-0.5,0.0244203301305227,0.130701336541565
5,55,0.55,110,0.1,-0.5,0.0253388045912811,0.131725435252893
5,55,0.55,115,0.1,-0.5,0.0261615318802251,0.132853001916194
5,55,0.55,120,0.1,-0.5,0.0263701683098645,0.134314184366526
5,55,0.6,100,0.1,-0.5,0.0235140734900478,0.129870778093778
5,55,0.6,105,0.1,-0.5,0.0248921298331091,0.130369417644307
5,55,0.6,110,0.1,-0.5,0.0258502398505011,0.131298269386634
5,55,0.6,115,0.1,-0.5,0.0266573965617061,0.132441191328843
5,55,0.6,120,0.1,-0.5,0.0268366483765372,0.133915767257096
5,60,0.4,100,0.1,-0.5,0.0229557176428863,0.130005849556572
5,60,0.4,105,0.1,-0.5,0.0240813431594763,0.130615976575263
5,60,0.4,110,0.1,-0.5,0.024969961708835,0.131648377908074
5,60,0.4,115,0.1,-0.5,0.0257408104377933,0.132775855620299
5,60,0.4,120,0.1,-0.5,0.0260137509630194,0.134205180914946
5,60,0.45,100,0.1,-0.5,0.0230516289445966,0.129881500643627
5,60,0.45,105,0.1,-0.5,0.0242258976186364,0.130484774639837
5,60,0.45,110,0.1,-0.5,0.0251223014966763,0.13153898301069
5,60,0.45,115,0.1,-0.5,0.0259091991353597,0.13263517729059
5,60,0.45,120,0.1,-0.5,0.0261374432601886,0.134117437546474
5,60,0.5,100,0.1,-0.5,0.0231302503132921,0.129840342943411
5,60,0.5,105,0.1,-0.5,0.0243732695567444,0.130442038432136
5,60,0.5,110,0.1,-0.5,0.0252985148107303,0.131498363278141
5,60,0.5,115,0.1,-0.5,0.0260595092364438,0.132638777220282
5,60,0.5,120,0.1,-0.5,0.0262659873951949,0.134146183781231
5,60,0.55,100,0.1,-0.5,0.0230760773707222,0.140067359620286
5,60,0.55,105,0.1,-0.5,0.0243874987670871,0.14067658822614
5,60,0.55,110,0.1,-0.5,0.0253135441557528,0.141671540363203
5,60,0.55,115,0.1,-0.5,0.0260456838281998,0.14278954367649
5,60,0.55,120,0.1,-0.5,0.0262058035094877,0.144255374065916
5,60,0.6,100,0.1,-0.5,0.0236512460907279,0.140960504229602
5,60,0.6,105,0.1,-0.5,0.0250789066115855,0.141461008853125
5,60,0.6,110,0.1,-0.5,0.0260160413516413,0.142390299293579
5,60,0.6,115,0.1,-0.5,0.0267499161509311,0.143478261124741
5,60,0.6,120,0.1,-0.5,0.0268714860955815,0.144970630518026
10,10,0.4,100,0.1,-0.5,0.0220754452055779,0.136181575452778
10,10,0.4,105,0.1,-0.5,0.0235522956569908,0.136268838092758
10,10,0.4,110,0.1,-0.5,0.0248128790049433,0.136844736796282
10,10,0.4,115,0.1,-0.5,0.0257567278902731,0.137651775277907
10,10,0.4,120,0.1,-0.5,0.0255842330375076,0.139617581808638
10,10,0.45,100,0.1,-0.5,0.0221315654857948,0.136292919115452
10,10,0.45,105,0.1,-0.5,0.0236178836163718,0.136360555139439
10,10,0.45,110,0.1,-0.5,0.0248622692015755,0.136983108239496
10,10,0.45,115,0.1,-0.5,0.0257784835616694,0.137816741043198
10,10,0.45,120,0.1,-0.5,0.0255950237879888,0.139812543313472
10,10,0.5,100,0.1,-0.5,0.0221739450545503,0.136321796037361
10,10,0.5,105,0.1,-0.5,0.0236799512542316,0.136354496420037
10,10,0.5,110,0.1,-0.5,0.0248935561551964,0.137022021053611
10,10,0.5,115,0.1,-0.5,0.0257864063413924,0.137867026636645
10,10,0.5,120,0.1,-0.5,0.0256198692123311,0.139850535843731
10,10,0.55,100,0.1,-0.5,0.0221475099232528,0.136487647119961
10,10,0.55,105,0.1,-0.5,0.0236719566225771,0.136542486123533
10,10,0.55,110,0.1,-0.5,0.024875656527315,0.137209376387105
10,10,0.55,115,0.1,-0.5,0.0257692082610083,0.138042916812052
10,10,0.55,120,0.1,-0.5,0.0255831767863711,0.140011587693859
10,10,0.6,100,0.1,-0.5,0.0220024230327727,0.136867339963063
10,10,0.6,105,0.1,-0.5,0.0235460680977035,0.136893293608889
10,10,0.6,110,0.1,-0.5,0.0247431752320252,0.13756083288338
10,10,0.6,115,0.1,-0.5,0.0256313434665169,0.138400628154816
10,10,0.6,120,0.1,-0.5,0.025426472822778,0.140376229715904
10,15,0.4,100,0.1,-0.5,0.0217675331949723,0.131342802405985
10,15,0.4,105,0.1,-0.5,0.0233676616051495,0.131376896110366
10,15,0.4,110,0.1,-0.5,0.0244822456210882,0.132121416857281
10,15,0.4,115,0.1,-0.5,0.0251194401861106,0.133286061011604
10,15,0.4,120,0.1,-0.5,0.0249973253007592,0.135242209435112
10,15,0.45,100,0.1,-0.5,0.0219228355352409,0.131181073866568
10,15,0.45,105,0.1,-0.5,0.0235254726360623,0.131210978295698
10,15,0.45,110,0.1,-0.5,0.0246459126793359,0.131976326959422
10,15,0.45,115,0.1,-0.5,0.0252607909469446,0.133163146613645
10,15,0.45,120,0.1,-0.5,0.0251150771063873,0.135168692592789
10,15,0.5,100,0.1,-0.5,0.0219316048390054,0.131141803603267
10,15,0.5,105,0.1,-0.5,0.0235602190499324,0.131153080001719
10,15,0.5,110,0.1,-0.5,0.0246289409513404,0.131974033528417
10,15,0.5,115,0.1,-0.5,0.0252133542982226,0.133193746125341
10,15,0.5,120,0.1,-0.5,0.0250412901331652,0.135244769232585
10,15,0.55,100,0.1,-0.5,0.022023314214421,0.131020172530709
10,15,0.55,105,0.1,-0.5,0.0236843003371222,0.130994181873499
10,15,0.55,110,0.1,-0.5,0.0247101912756038,0.131885990256952
10,15,0.55,115,0.1,-0.5,0.0252794202683367,0.133104753901718
10,15,0.55,120,0.1,-0.5,0.025024522506093,0.13522522562117
10,15,0.6,100,0.1,-0.5,0.0220818851537491,0.131019787948926
10,15,0.6,105,0.1,-0.5,0.0238080631068027,0.130935157783954
10,15,0.6,110,0.1,-0.5,0.0247776682606293,0.13187837961577
10,15,0.6,115,0.1,-0.5,0.0253145345748025,0.133118979052642
10,15,0.6,120,0.1,-0.5,0.0250351283014989,0.135263753710884
10,20,0.4,100,0.1,-0.5,0.0221215813946542,0.130853880167889
10,20,0.4,105,0.1,-0.5,0.0236300828450505,0.131061959006602
10,20,0.4,110,0.1,-0.5,0.0244847250619359,0.132080236932836
10,20,0.4,115,0.1,-0.5,0.0250951304542586,0.133294416991201
10,20,0.4,120,0.1,-0.5,0.0248467059919565,0.135395594243968
10,20,0.45,100,0.1,-0.5,0.0222937635925305,0.130649550128589
10,20,0.45,105,0.1,-0.5,0.0238242704108876,0.13081331837968
10,20,0.45,110,0.1,-0.5,0.0246399917406892,0.131908727296599
10,20,0.45,115,0.1,-0.5,0.0252185084037533,0.13317510080059
10,20,0.45,120,0.1,-0.5,0.0249252190599138,0.135357439595392
10,20,0.5,100,0.1,-0.5,0.0224151934845039,0.130508315199008
10,20,0.5,105,0.1,-0.5,0.0239603385139366,0.130659363891318
10,20,0.5,110,0.1,-0.5,0.0246961422414779,0.131845135552174
10,20,0.5,115,0.1,-0.5,0.0252545377899455,0.133156404912348
10,20,0.5,120,0.1,-0.5,0.0249078677054531,0.135414211318733
10,20,0.55,100,0.1,-0.5,0.022602144385344,0.130307036332147
10,20,0.55,105,0.1,-0.5,0.0241273242941464,0.130502030004838
10,20,0.55,110,0.1,-0.5,0.0248485541107667,0.131722659027795
10,20,0.55,115,0.1,-0.5,0.0253602628047398,0.133048610797015
10,20,0.55,120,0.1,-0.5,0.0249426912400981,0.135401201995713
10,20,0.6,100,0.1,-0.5,0.0229175779790397,0.13014952081684
10,20,0.6,105,0.1,-0.5,0.0245342496713261,0.130256901170434
10,20,0.6,110,0.1,-0.5,0.0251577220563176,0.131558158021214
10,20,0.6,115,0.1,-0.5,0.0256301424490052,0.13291108881406
10,20,0.6,120,0.1,-0.5,0.0251475429069217,0.13534473220488
10,25,0.4,100,0.1,-0.5,0.0224907003079545,0.130259745401604
10,25,0.4,105,0.1,-0.5,0.0237554170721974,0.13077865418332
10,25,0.4,110,0.1,-0.5,0.024588422782039,0.131846668143379
10,25,0.4,115,0.1,-0.5,0.0250674545633519,0.133218926695964
10,25,0.4,120,0.1,-0.5,0.0248453058020829,0.135317498625683
10,25,0.45,100,0.1,-0.5,0.0227336004084352,0.130037727225089
10,25,0.45,105,0.1,-0.5,0.0240256134239265,0.130498539987651
10,25,0.45,110,0.1,-0.5,0.0248613525504196,0.131555813261171
10,25,0.45,115,0.1,-0.5,0.0252766727107573,0.133007779951098
10,25,0.45,120,0.1,-0.5,0.0250061944623274,0.135165808096413
10,25,0.5,100,0.1,-0.5,0.0228273694112931,0.12994073923048
10,25,0.5,105,0.1,-0.5,0.0241414713929245,0.130420137077312
10,25,0.5,110,0.1,-0.5,0.0248951826974418,0.13157227054817
10,25,0.5,115,0.1,-0.5,0.0252908683891513,0.133067179616476
10,25,0.5,120,0.1,-0.5,0.0249510516797037,0.13532619951928
10,25,0.55,100,0.1,-0.5,0.022967728214216,0.129886989455857
10,25,0.55,105,0.1,-0.5,0.0243038038299767,0.130334970180915
10,25,0.55,110,0.1,-0.5,0.0250297208091631,0.131534679379238
10,25,0.55,115,0.1,-0.5,0.0253744557171449,0.133057089370463
10,25,0.55,120,0.1,-0.5,0.0249802575119492,0.13539268759645
10,25,0.6,100,0.1,-0.5,0.023270523284156,0.129772213148251
10,25,0.6,105,0.1,-0.5,0.0246746651006165,0.130166859621629
10,25,0.6,110,0.1,-0.5,0.0252921446004224,0.131460888814347
10,25,0.6,115,0.1,-0.5,0.025588684067623,0.133012243398059
10,25,0.6,120,0.1,-0.5,0.0251835730109366,0.135390684576614
10,30,0.4,100,0.1,-0.5,0.0229493583247911,0.130001724595267
10,30,0.4,105,0.1,-0.5,0.0242743942426677,0.130403763478001
10,30,0.4,110,0.1,-0.5,0.0248844014717477,0.13177692969433
10,30,0.4,115,0.1,-0.5,0.0254899738369487,0.133048908964725
10,30,0.4,120,0.1,-0.5,0.0252579957306552,0.135192613657774
10,30,0.45,100,0.1,-0.5,0.0231143818637527,0.129879276979779
10,30,0.45,105,0.1,-0.5,0.0244582174178792,0.130260761685222
10,30,0.45,110,0.1,-0.5,0.0250237337025038,0.131668290535629
10,30,0.45,115,0.1,-0.5,0.0255378010953394,0.133027444685742
10,30,0.45,120,0.1,-0.5,0.0252774344803046,0.135227670479284
10,30,0.5,100,0.1,-0.5,0.0234722299891897,0.129528566341339
10,30,0.5,105,0.1,-0.5,0.024811892140426,0.129961971563695
10,30,0.5,110,0.1,-0.5,0.0253089574752201,0.131427958042787
10,30,0.5,115,0.1,-0.5,0.0257865980604392,0.132840999445464
10,30,0.5,120,0.1,-0.5,0.0255083181206874,0.13504252047571
10,30,0.55,100,0.1,-0.5,0.0236243079045968,0.1295548485258
10,30,0.55,105,0.1,-0.5,0.0249550419396914,0.130003362396423
10,30,0.55,110,0.1,-0.5,0.0253844241363071,0.131541832903328
10,30,0.55,115,0.1,-0.5,0.0257921151171384,0.132992033154426
10,30,0.55,120,0.1,-0.5,0.0254513739931915,0.135298534820703
10,30,0.6,100,0.1,-0.5,0.0238506094857359,0.129450874746847
10,30,0.6,105,0.1,-0.5,0.0252615465960609,0.129836835169909
10,30,0.6,110,0.1,-0.5,0.0255916897903346,0.131450772114825
10,30,0.6,115,0.1,-0.5,0.0259380619691551,0.132981139535064
10,30,0.6,120,0.1,-0.5,0.0256026337093485,0.135307206767182
10,35,0.4,100,0.1,-0.5,0.0229898995620423,0.129902904949445
10,35,0.4,105,0.1,-0.5,0.0241394764974298,0.130510782580551
10,35,0.4,110,0.1,-0.5,0.0247593608625674,0.131844814149025
10,35,0.4,115,0.1,-0.5,0.0252916197087306,0.133244739616347
10,35,0.4,120,0.1,-0.5,0.0253705849047482,0.134932777872695
10,35,0.45,100,0.1,-0.5,0.0231083630958017,0.12975971734701
10,35,0.45,105,0.1,-0.5,0.0242582370676496,0.130394708980149
10,35,0.45,110,0.1,-0.5,0.0248802652738633,0.131717893684808
10,35,0.45,115,0.1,-0.5,0.0253824563281724,0.133158518051679
10,35,0.45,120,0.1,-0.5,0.0254530641023927,0.134882584765532
10,35,0.5,100,0.1,-0.5,0.0233095230396935,0.129539468681038
10,35,0.5,105,0.1,-0.5,0.02451295717936,0.13013792372162
10,35,0.5,110,0.1,-0.5,0.0250471594983045,0.13155893359043
10,35,0.5,115,0.1,-0.5,0.0255140674225477,0.133069606164326
10,35,0.5,120,0.1,-0.5,0.0255672049725431,0.134781735418437
10,35,0.55,100,0.1,-0.5,0.0234602987438647,0.129593656643969
10,35,0.55,105,0.1,-0.5,0.0246924567263844,0.1301807245037
10,35,0.55,110,0.1,-0.5,0.0251683885205603,0.131706471078792
10,35,0.55,115,0.1,-0.5,0.0255887863056946,0.133226053164343
10,35,0.55,120,0.1,-0.5,0.025614761689345,0.135003249017433
10,35,0.6,100,0.1,-0.5,0.02361563598396,0.129582022863775
10,35,0.6,105,0.1,-0.5,0.0249482596733322,0.130081308655165
10,35,0.6,110,0.1,-0.5,0.0253349139963691,0.131700130724335
10,35,0.6,115,0.1,-0.5,0.0257362893518378,0.133246588961409
10,35,0.6,120,0.1,-0.5,0.0257524830143166,0.135082294835982
10,40,0.4,100,0.1,-0.5,0.0228886838212566,0.130017627902555
10,40,0.4,105,0.1,-0.5,0.0239694455829331,0.130703047624184
10,40,0.4,110,0.1,-0.5,0.0246248213109545,0.13204969522935
10,40,0.4,115,0.1,-0.5,0.0254401150372172,0.133044648483787
10,40,0.4,120,0.1,-0.5,0.0254934883280476,0.134793804470145
10,40,0.45,100,0.1,-0.5,0.0231487226621857,0.129798759225077
10,40,0.45,105,0.1,-0.5,0.0241987765546652,0.13056664195688
10,40,0.45,110,0.1,-0.5,0.0249096322966512,0.13181419244625
10,40,0.45,115,0.1,-0.5,0.0256957239528695,0.132850980694588
10,40,0.45,120,0.1,-0.5,0.0257675181529833,0.134588859287475
10,40,0.5,100,0.1,-0.5,0.023302738254037,0.129606253610288
10,40,0.5,105,0.1,-0.5,0.0243910746345435,0.13033639975801
10,40,0.5,110,0.1,-0.5,0.0250404915453608,0.131670559645714
10,40,0.5,115,0.1,-0.5,0.0257995358447402,0.132773556108867
10,40,0.5,120,0.1,-0.5,0.0258522019312193,0.134517312188329
10,40,0.55,100,0.1,-0.5,0.0232810009421657,0.129769734121982
10,40,0.55,105,0.1,-0.5,0.0244381804255784,0.1304526967765
10,40,0.55,110,0.1,-0.5,0.0250811326939351,0.131833987356455
10,40,0.55,115,0.1,-0.5,0.0257854743401465,0.132986470441927
10,40,0.55,120,0.1,-0.5,0.0258421838206018,0.134766891066569
10,40,0.6,100,0.1,-0.5,0.0232914157545437,0.1299731803807
10,40,0.6,105,0.1,-0.5,0.0245341046414305,0.130556164029747
10,40,0.6,110,0.1,-0.5,0.0250960624666736,0.132064270452552
10,40,0.6,115,0.1,-0.5,0.0257759408024395,0.133241748371524
10,40,0.6,120,0.1,-0.5,0.0258358473339734,0.135057241859166
10,45,0.4,100,0.1,-0.5,0.0225811531791369,0.130208003516901
10,45,0.4,105,0.1,-0.5,0.0236321343868369,0.130970061920707
10,45,0.4,110,0.1,-0.5,0.0245123626435084,0.132030516602741
10,45,0.4,115,0.1,-0.5,0.0253605016015145,0.13300128016327
10,45,0.4,120,0.1,-0.5,0.025495238561719,0.134681724196857
10,45,0.45,100,0.1,-0.5,0.0227420508671459,0.130107156028839
10,45,0.45,105,0.1,-0.5,0.0237940654906496,0.13090628471914
10,45,0.45,110,0.1,-0.5,0.0247489199846744,0.13183972024886
10,45,0.45,115,0.1,-0.5,0.0255570523089779,0.132837925310487
10,45,0.45,120,0.1,-0.5,0.0256941486030039,0.134512916687133
10,45,0.5,100,0.1,-0.5,0.023101016015573,0.129828770823404
10,45,0.5,105,0.1,-0.5,0.0242177361820298,0.130592870834376
10,45,0.5,110,0.1,-0.5,0.0251250944522697,0.13155493493608
10,45,0.5,115,0.1,-0.5,0.0259307625493089,0.132609355911342
10,45,0.5,120,0.1,-0.5,0.026099678127168,0.134223362086291
10,45,0.55,100,0.1,-0.5,0.0231482952520113,0.129918915366508
10,45,0.55,105,0.1,-0.5,0.0243357902660409,0.130604431267973
10,45,0.55,110,0.1,-0.5,0.0252407070552092,0.131612047160641
10,45,0.55,115,0.1,-0.5,0.0260295828426667,0.132671035589408
10,45,0.55,120,0.1,-0.5,0.0262091390525238,0.134306730855136
10,45,0.6,100,0.1,-0.5,0.0231072469342818,0.13021610136829
10,45,0.6,105,0.1,-0.5,0.0244108654351425,0.130782192445511
10,45,0.6,110,0.1,-0.5,0.0253322685486366,0.131750843888583
