date,apy
2015-03-02,0.271306861319259
2015-03-05,0.293579171506161
2015-03-11,0.138361237456062
2015-03-17,0.107755976905473
2015-03-17,0.205504419896342
2015-03-20,-0.011620511016088
2015-03-24,0.0557493079965244
2015-03-26,0.101742268215519
2015-03-27,0.0515412759161495
2015-04-01,0.130529151592706
2015-04-02,0.140715367743631
2015-04-03,0.151595568556507
2015-04-07,-0.0512454166869084
2015-04-10,0.0250031600854189
2015-04-13,0.0280307870586531
2015-04-24,0.117530498430857
2015-04-27,-0.12603326363458
2015-04-28,0.0654961494870265
2015-05-04,-0.0301616851149458
2015-05-04,0.0480275126221328
2015-05-05,0.0497144409531284
2015-05-06,0.0170887696435591
2015-05-07,-0.00301136954264594
2015-05-13,-0.0922689581808277
2015-05-14,-0.0080175670289001
2015-05-18,-0.132007443402313
2015-05-26,-0.182918390748897
2015-05-26,-0.20966294564802
2015-05-26,-0.191700735815046
2015-05-27,-0.380176457133906
2015-05-28,-0.17823587700196
2015-06-02,-0.198970844179785
2015-06-04,-0.352033563431557
2015-06-08,-0.356979227650215
2015-06-10,-0.329193698032222
2015-06-11,-0.413468300748547
2015-06-15,-0.331716408024474
2015-06-16,-0.391756925350132
2015-06-16,-0.442719313648806
2015-06-16,-0.339146530493159
2015-06-19,-0.310676581811075
2015-06-23,-0.303007119421666
2015-06-30,-0.235298596031112
2015-06-30,-0.077254600150402
2015-06-30,-0.163113215875751
2015-07-01,-0.0624084342228105
2015-07-01,-0.212712137543937
2015-07-07,0.0648776830096864
2015-07-13,0.070735591290644
2015-07-15,0.14010124920999
2015-07-31,0.342367116817987
2015-08-04,0.195523648315792
2015-08-06,0.258135972831862
2015-08-10,0.254076026177473
2015-08-11,0.156202061565258
2015-08-12,0.27753698575968
2015-08-13,0.104987629965716
2015-08-13,0.275450810860999
2015-08-18,0.243790963845411
2015-08-19,0.116645088667651
2015-08-21,0.166841581278532
2015-08-25,0.31088762471112
2015-08-28,0.224718151664129
2015-08-31,0.332597589311861
2015-08-31,0.324291785611747
2015-08-31,0.177736354043321
2015-09-14,0.229740084987717
2015-09-16,0.304794093284273
2015-09-23,0.250838420388606
2015-10-09,0.245664295098056
2015-10-13,0.346266693187718
2015-10-14,0.262984518634783
2015-10-15,0.259520476863524
2015-10-22,0.240208762924578
2015-10-29,0.209270875995049
2015-11-04,0.353876208817742
2015-11-05,0.28732356132449
2015-11-06,0.331685396021065
2015-11-09,0.204548621371128
2015-11-10,0.267902302085411
2015-11-12,0.22130755181051
2015-11-17,0.182379269005196
2015-11-18,0.159130136650439
2015-11-20,0.070507539205296
2015-11-24,0.196266617424965
2015-12-02,0.359144932632241
2015-12-04,0.28571315565205
2015-12-09,0.272893164694503
2015-12-10,0.288125005307581
2015-12-10,0.217917616075912
2015-12-11,0.219435621237149
2015-12-15,0.264384816801049
2015-12-23,0.0718496710117599
2015-12-25,0.142192574360363
2015-12-25,0.138223483939455
2015-12-29,0.258360006840605
2016-01-05,0.323033461841589
2016-01-06,0.221782084254815
2016-01-07,0.326364964916589
2016-01-12,0.561231240164925
2016-01-13,0.388948521149863
2016-01-19,0.350544913269732
2016-01-20,0.372064821741842
2016-01-25,0.253118884814689
2016-01-28,0.296343285792548
2016-02-01,0.265073976432721
2016-02-05,0.312764137899725
2016-02-25,0.367425393206546
2016-02-25,0.328414854512703
2016-02-25,0.366342366512812
2016-02-26,0.4229781294241
2016-03-03,0.408570904038517
2016-03-08,0.465609384571381
2016-03-09,0.42784514826468
