date,apy
2015-03-06,0.405717240472984
2015-03-16,0.0382405412259843
2015-03-19,0.155947588830625
2015-03-30,-0.119238865598686
2015-04-03,-0.0570496985000646
2015-04-07,0.110272490438697
2015-04-08,-0.165849493158569
2015-04-10,0.105217178688577
2015-04-14,0.0669470732066797
2015-04-15,0.226254725595419
2015-04-23,0.0966120633790726
2015-05-04,-0.0286133166827025
2015-05-04,0.0701386137014546
2015-05-05,-0.138093277524698
2015-05-05,0.0211689119003401
2015-05-06,0.0256564863854442
2015-05-06,0.0199619054075488
2015-05-06,-0.0676314369963113
2015-05-12,-0.0920141927921838
2015-05-13,0.0274184935150816
2015-05-14,-0.190488556257984
2015-05-20,-0.169446296688827
2015-05-22,-0.0370614990298814
2015-05-29,-0.121917815551799
2015-06-04,-0.163758968007162
2015-06-10,-0.362246043495622
2015-06-10,-0.455076759512154
2015-06-12,-0.45955484175955
2015-06-15,-0.164932583841046
2015-06-24,-0.339247899730991
2015-06-25,-0.340355425505054
2015-07-13,-0.0905587667508039
2015-07-17,0.117145529179074
2015-07-21,-0.118406504685215
2015-07-23,0.216254854905666
2015-07-24,0.106244125586897
2015-07-29,0.0749704114157006
2015-07-29,0.232097784369659
2015-07-29,0.025245040960154
2015-08-06,0.206392510479924
2015-08-10,0.256555842045765
2015-08-18,0.314075006970063
2015-08-18,0.327433065850427
2015-08-21,0.322581120798263
2015-08-21,0.262186028663086
2015-08-25,0.221732388685261
2015-08-26,0.268275300988693
2015-08-26,0.164537124534968
2015-08-28,0.194774272996656
2015-09-08,0.221756171320327
2015-09-11,0.266900637516826
2015-09-17,0.306610821625291
2015-09-23,0.244232801057565
2015-09-28,0.176241772593507
2015-10-09,0.234682252689204
2015-10-12,0.0155736015618404
2015-10-23,0.310503988808754
2015-10-28,0.485987172564497
2015-10-29,0.242845857476502
2015-11-11,0.140275432079702
2015-11-13,0.233969748228165
2015-11-16,0.246549216219935
2015-11-18,0.235371739676313
2015-11-25,0.22091744960051
2015-11-25,0.141310941705529
2015-12-03,0.369238163770815
2015-12-04,0.221948934140096
2015-12-04,0.272762158853759
2015-12-07,0.466308931003123
2015-12-08,0.329996019566958
2015-12-10,0.279733796898732
2015-12-16,0.188058870532628
2015-12-28,0.223987100228463
2015-12-29,0.259064267932295
2015-12-30,0.38988934957428
2016-01-04,0.275712340067333
2016-01-05,0.300654551891335
2016-01-05,0.295704444500453
2016-01-08,0.525521044389399
2016-01-13,0.281981170328065
2016-01-14,0.409195989043795
2016-01-18,0.420660049754116
2016-01-19,0.351396686423691
2016-01-19,0.159483276398411
2016-01-21,0.299271440532149
2016-01-21,0.366855187478461
2016-02-02,0.31104735500389
2016-02-03,0.188167918296316
2016-02-03,0.191645261282284
2016-02-05,0.295771769021562
2016-02-15,0.14937641824756
2016-02-17,0.140768551839412
2016-02-19,0.364986896671906
2016-02-25,0.347590222178196
2016-02-26,0.322497048734584
2016-03-01,0.281222620146093
2016-03-09,0.412075438908373
2016-03-14,0.621945409784409
2016-03-15,0.386858802963689
2016-03-16,0.42569215112286
2016-03-16,0.475194686023963
2016-03-17,0.427429550174193
2016-03-21,0.503374023149003
2016-03-22,0.406471202431922
2016-03-22,0.252460363492472
2016-03-23,0.27579527795503
2016-03-24,0.496050289474592
2016-04-01,0.464066601949319
2016-04-06,0.249149565575122
2016-04-12,0.325769295088133
2016-04-13,0.273043287303844
2016-04-13,0.321009043476238
2016-04-15,0.309945690398345
2016-04-21,0.456879958249472
2016-04-28,0.451882767009998
2016-05-05,0.419796213399258
2016-05-06,0.447648676671495
2016-05-10,0.582844371813062
2016-05-18,0.37747461599721
2016-05-23,0.430472940552085
2016-05-27,0.245406035643349
2016-06-01,0.458058037648634
2016-06-03,0.155606486049334
2016-06-06,0.272333275534692
2016-06-08,0.253661650855759
2016-06-13,0.398841348466882
2016-06-17,0.402751847490822
2016-06-20,0.22585801078447
2016-07-04,0.326253906312526
2016-07-06,0.184424533329851
2016-07-07,0.155737919592177
2016-07-11,0.0942443135329491
2016-07-12,0.229077546199538
2016-07-12,0.409226167227061
2016-07-12,0.108880056134991
2016-07-14,0.366429306093912
2016-07-15,0.156237570358715
2016-07-19,0.332222763012207
2016-07-25,0.312494913690179
2016-07-28,0.271808002254837
2016-08-04,0.209048970762991
2016-08-04,0.343336111871516
2016-08-05,0.270250916099192
2016-08-10,0.436527490827144
2016-08-11,0.397550044642755
2016-08-11,0.417367478292599
2016-08-16,0.0566029754611022
2016-08-19,0.239616273149342
2016-08-24,0.248109788612543
2016-08-25,0.510054095394936
2016-08-26,0.187780618790688
2016-08-31,0.22205289611633
2016-09-06,0.104009496548042
2016-09-09,0.178495320496136
2016-09-13,0.114946581297553
2016-09-13,0.179698621185375
2016-09-26,0.128568523086666
2016-09-28,0.210356530676853
2016-10-10,0.284069972937596
2016-10-11,0.222717855714474
2016-10-11,0.211614566796548
2016-10-13,0.109834771011165
2016-10-13,0.0654451173293118
2016-10-14,0.231523979607954
2016-10-25,0.0823078746643184
2016-10-27,0.306695965116167
2016-10-27,0.275970920293903
2016-11-02,0.253291665644548
2016-11-07,0.261742222875642
2016-11-10,0.29282785406022
2016-11-16,0.276240062813913
2016-11-17,0.164867932411715
2016-11-17,0.208781324236154
2016-11-22,0.27810337751428
2016-11-22,0.372223691731184
2016-11-22,0.259777052996391
2016-11-23,0.202817664279151
2016-11-29,0.181854584980729
2016-11-29,0.159105948438097
2016-11-29,0.0975436228873481
2016-11-29,0.242132304973656
2016-12-01,0.340046318528983
2016-12-05,0.275037331993712
2016-12-08,0.225877784940934
2016-12-08,0.186969953235068
2016-12-08,0.274807105379478
2016-12-15,0.28220465103698
2016-12-16,0.473760012008495
2016-12-28,0.341607076607913
2016-12-29,0.285816890704855
2017-01-03,0.0469436890511821
2017-01-04,0.327436926240358
2017-01-04,0.216156027127992
2017-01-04,0.363789123955863
2017-01-06,0.153683675621103
2017-01-09,0.23576174971163
2017-01-10,0.158943847502968
2017-01-10,0.279279288296787
2017-01-11,0.219658137069084
2017-01-17,0.334775458126672
2017-01-23,0.280660322497185
2017-01-24,0.151091622262047
2017-02-08,0.16340847163515
2017-02-10,0.0904047723807017
2017-02-13,0.380041573156321
2017-02-13,0.238495618348082
2017-02-16,0.251114294654829
2017-02-17,-0.0937834167433644
2017-02-20,0.142469732823714
2017-02-20,0.21616687017595
2017-02-21,0.276075968655519
2017-02-21,0.145357559824256
2017-02-24,0.314556095534383
2017-02-28,0.246376517455943
2017-02-28,-0.079999527203845
2017-03-01,-0.0431174856557288
2017-03-02,0.0826225202775809
2017-03-02,0.148802105594556
2017-03-03,0.0229069243231048
2017-03-06,-0.0146393260001816
2017-03-07,-0.113707201362212
2017-03-07,-0.00879213858931428
2017-03-10,0.0796639320460252
2017-03-14,0.126041145856632
2017-03-14,0.0516377708347362
2017-03-15,0.0477811125340662
2017-03-16,0.0245635970827086
2017-03-20,-0.0754560836189466
2017-03-22,0.0190325348017791
2017-03-22,-0.0541604007637806
2017-03-27,0.302294038951966
2017-03-27,0.0391931005840151
2017-03-27,0.0800612468026783
2017-03-28,0.0340275326798147
2017-03-30,-0.170817989424878
2017-03-30,0.0264237924382804
2017-03-30,0.0268368123392767
2017-03-31,0.0168916187835431
2017-04-05,-0.0693444386521648
2017-04-05,0.0159731970301667
2017-04-05,-0.0267947622122479
2017-04-17,0.14132151573645
2017-04-25,0.201706508175452
2017-05-03,0.260433228857747
2017-05-05,0.240333070359606
2017-05-10,0.227360887927949
2017-05-10,0.244914985440044
2017-05-12,0.188278325493763
2017-05-17,0.136449192360911
2017-05-18,0.149692182602369
2017-05-22,0.12982600440192
2017-05-23,0.235083130617802
2017-05-23,0.219270921334635
2017-05-24,0.305170800311217
2017-05-26,0.497632485598336
2017-05-31,0.18766923816152
2017-06-01,0.351649132865793
2017-06-09,0.439918122392774
2017-06-13,0.190638285022827
2017-06-14,0.342884753117463
2017-06-15,0.286166182240067
2017-06-22,0.43218519996845
2017-06-23,0.374309179569294
2017-06-27,0.23824007603765
2017-06-30,0.334223504092778
2017-07-04,0.326051761304538
2017-07-05,0.169711512693032
2017-07-07,0.1014515055622
2017-07-10,0.20720898143756
2017-07-10,0.272640460856759
2017-07-13,0.0667355942863479
2017-07-14,0.104895116606366
2017-07-14,0.119000438008325
2017-07-19,0.22520851802093
2017-07-25,0.0623987491426156
2017-07-26,0.183523803080139
2017-07-26,-0.0413245602930588
2017-07-26,-0.0555727793163887
2017-07-28,0.24456926780356
2017-08-01,0.137160728893291
2017-08-07,0.206601396523303
2017-08-07,-0.15277103255558
2017-08-11,-0.0237863580139064
2017-08-16,0.291620807387379
2017-08-17,-0.0745614081171733
2017-08-17,0.0684727988891155
2017-08-18,-0.0383849808285189
2017-08-21,-0.0413988606258542
2017-08-22,0.0321062158803361
2017-08-31,-0.0368049110667272
2017-09-06,-0.157086762780733
2017-09-13,0.205093764781352
2017-09-14,0.0307875663082217
2017-09-15,-0.0187044848488842
2017-09-20,-0.0230921443700592
2017-09-20,-0.0199739996487208
2017-09-21,-0.141702134152545
2017-09-25,-0.151827528258004
2017-09-26,0.117481662625111
2017-10-09,-0.0972205191024823
2017-10-10,-0.0193217777466203
2017-10-11,-0.162667488351675
2017-10-17,0.136486058760249
2017-10-18,-0.176707244619569
2017-10-19,-0.171043271050615
2017-10-23,-0.237257203534266
2017-10-27,-0.282714407857081
2017-11-03,-0.136268357913306
2017-11-06,-0.123746569575873
2017-11-14,-0.107281028979995
2017-11-20,-0.194616749190894
2017-11-22,-0.104584701650784
2017-11-22,-0.269944960459127
2017-11-23,-0.243165641487228
2017-11-27,-0.338297032041184
2017-11-27,-0.060869312535741
2017-11-27,-0.120203731131466
2017-12-01,-0.0973011553540653
2017-12-05,-0.302245506197272
2017-12-06,-0.173177718799561
2017-12-08,-0.266556123851434
2017-12-20,-0.105469765322643
2017-12-26,-0.0151693995072178
2017-12-28,-0.0157188556986216
2017-12-28,-0.0868623025168965
2017-12-28,0.096191951694476
2017-12-29,-0.145493397274714
2017-12-29,-0.091266539000423
2018-01-03,0.0398613040175064
2018-01-03,0.00318295764650288
2018-01-09,-0.237151093658686
2018-01-12,-0.0588448106991588
2018-01-16,-0.133580772288739
2018-01-23,-0.295317191902095
2018-01-25,-0.0165355649953999
2018-01-29,-0.162057651604753
2018-01-30,-0.15802727383445
2018-02-01,0.00761052386217454
2018-02-05,0.0767621120080822
2018-02-07,-0.0251753025647459
2018-02-12,-0.0933812926162287
2018-02-12,-0.00386906870684526
2018-03-09,-0.207153487268307
2018-03-20,-0.0757622572554873
2018-03-21,-0.109014780822208
2018-03-28,0.129028074208611
2018-03-29,0.107795576436375
2018-03-30,0.0915198003144949
2018-04-03,0.117613236206697
2018-04-03,0.0994749311385853
2018-04-04,-0.0256162224842066
2018-04-09,0.10997412636384
2018-04-11,0.25377183585567
2018-04-11,-0.0264755327509127
2018-04-16,0.0565136403935262
2018-04-18,0.27825859627914
2018-04-24,0.275625676902159
2018-05-02,0.363115351429838
2018-05-04,0.468184580863132
2018-05-04,0.506233541043148
2018-05-10,0.209574660233195
2018-05-17,0.251721944107211
2018-05-17,0.193638675528676
2018-05-21,0.100285342020181
2018-05-24,0.291128841448849
2018-06-01,0.118131924714797
2018-06-05,0.361471470168719
2018-06-11,0.286773971109407
2018-06-11,0.105956182054675
2018-06-13,0.202570975120273
2018-06-14,0.132898111763918
2018-06-19,0.495849172661702
2018-06-19,0.61256806308802
2018-06-26,0.457176087585172
2018-06-28,0.485573375227851
2018-06-29,0.570680003676526
2018-07-05,0.355955010072167
2018-07-06,0.434316233685843
2018-07-09,0.411740294731856
2018-07-10,0.452380837494478
2018-07-10,0.547344397513482
2018-07-19,0.281639164895814
2018-07-19,0.587147256319894
2018-07-20,0.183401473502127
2018-07-24,0.360224581155167
2018-07-30,0.343051408779892
2018-07-31,0.488795666666069
2018-07-31,0.575160759181605
2018-08-02,0.469483786415558
2018-08-03,0.670550410077534
2018-08-03,0.706066350284336
2018-08-16,0.285643778028107
2018-08-17,0.320363028883326
2018-08-20,0.360663474427452
2018-08-21,0.603170454032158
2018-08-23,0.487840729401526
2018-08-24,0.471037310805997
2018-08-27,0.485187090105827
2018-08-29,0.303746802440719
2018-08-29,0.317592164436971
2018-08-29,0.550912481745343
2018-09-04,0.477961195149464
2018-09-05,0.49175630735013
2018-09-07,0.383754706945365
2018-09-10,0.168786004305201
2018-09-11,0.446269034472911
2018-09-11,0.254998109031233
2018-09-12,0.200094317635963
2018-09-14,0.175808905764935
2018-09-21,0.162552214743209
2018-09-25,0.351653654547878
2018-09-28,0.38925497395035
2018-09-28,0.409074462571207
2018-10-08,0.474542967058781
2018-10-10,0.479510330992255
2018-10-11,0.199687769366436
2018-10-12,0.306497341604475
2018-10-16,0.380573192199651
2018-10-17,0.447171201803374
2018-10-19,0.544818356422086
2018-10-25,0.462458348274512
2018-10-29,0.353679939213346
2018-11-01,0.341213441762028
2018-11-02,0.51845649850099
2018-11-02,0.476717343678026
2018-11-02,0.474223672936319
2018-11-02,0.279239886616437
2018-11-02,0.359456372287442
2018-11-02,0.382420856456316
2018-11-05,0.49162967674852
2018-11-08,0.484742281938229
2018-11-09,0.417397555355859
2018-11-09,0.64178476828532
2018-11-14,0.218271141606496
2018-11-20,0.521981286990572
2018-11-22,0.407994816274944
2018-11-23,0.482260132580167
2018-11-30,0.589581206486615
2018-12-04,0.609314593658519
2018-12-05,0.468391014583384
2018-12-07,0.332917785637472
2018-12-12,0.43307328492194
2018-12-19,0.278399412253157
2018-12-19,0.448830198736527
2018-12-27,0.608357453655132
2018-12-27,0.541442953112072
2018-12-28,0.425188755664702
2019-01-02,0.437500177737559
2019-01-08,0.366982834624302
2019-01-08,0.567957589002104
2019-01-09,0.415688556014141
2019-01-11,0.465968167298641
2019-01-15,0.518051275314986
2019-01-15,0.374044863797369
2019-01-15,0.284992249049604
2019-01-16,0.484606233958613
2019-01-28,0.403853034811884
2019-01-28,0.552824018471783
2019-01-29,0.599343415551267
2019-01-29,0.499729948373224
2019-02-12,0.652321159240666
2019-02-13,0.566986688333715
2019-02-15,0.63443506717043
2019-02-19,0.316527964077764
2019-02-19,0.384588106146621
2019-02-22,0.348511609679527
2019-02-25,0.147662316175457
2019-02-26,0.307737754388588
2019-02-26,0.440408935292437
2019-02-27,0.230266403722308
2019-03-05,0.389148228260553
2019-03-06,0.396636721314431
2019-03-06,0.212155930666923
2019-03-11,0.428865045029143
2019-03-12,0.413819415164424
2019-03-13,0.307365902656511
2019-03-13,0.307150115688442
2019-03-14,0.20331603841474
2019-03-19,0.445328100218554
