date,apy
2015-02-16,0.313894719470783
2015-02-16,0.471476690861333
2015-02-17,0.405194041683091
2015-03-02,0.454929028044919
2015-03-02,0.330525236330755
2015-03-03,0.346133550281727
2015-03-06,0.473801377545635
2015-03-11,0.343590855699239
2015-03-12,0.387447738633663
2015-03-12,0.401608832647398
2015-03-17,0.400745825886759
2015-03-19,0.240619086195411
2015-03-19,0.24730932949671
2015-03-20,0.277210873476919
2015-03-23,0.259867152929405
2015-03-24,0.287546492338968
2015-03-27,0.258434796465579
2015-04-01,0.153993980843551
2015-04-01,0.189038483249907
2015-04-02,0.175178940338421
2015-04-03,0.121507113691454
2015-04-07,0.197494306846102
2015-04-07,0.180038510564821
2015-04-21,0.202860798627164
2015-04-22,0.148326986978923
2015-04-24,0.213183537705563
2015-04-24,0.155296751599541
2015-04-27,0.138126366095905
2015-04-27,0.0822919267706707
2015-04-30,0.0980951926987372
2015-04-30,0.0797415545505922
2015-05-04,0.131607383902794
2015-05-11,0.0958826275583396
2015-05-11,0.00552211152095631
2015-05-15,0.161014830316595
2015-05-18,0.128981597207183
2015-05-19,0.0369766662974325
2015-05-26,-0.13592940757085
2015-05-26,-0.16106059805442
2015-05-28,-0.102576122810225
2015-06-02,-0.241936447474056
2015-06-11,-0.397183689584417
2015-06-11,-0.334637836638016
2015-06-15,-0.298141170128843
2015-06-18,-0.352288484995388
2015-07-02,0.0765320159026298
2015-07-02,0.0419961394834785
2015-07-14,-0.0296323110797386
2015-07-20,0.118642442219258
2015-07-22,0.203574777246882
2015-07-22,0.148386983797419
2015-07-23,0.258211247472389
2015-07-24,0.167993433437801
2015-07-31,0.3527950820302
2015-08-03,0.438577541074099
2015-08-04,0.431050460344063
2015-08-05,0.304392824429544
2015-08-12,0.343693291215423
2015-08-14,0.228686067831655
2015-08-18,0.209761806320258
2015-08-21,0.336898003921044
2015-08-26,0.393988875626643
2015-08-27,0.422906452142105
2015-08-27,0.372651522237047
2015-09-02,0.49689543658541
2015-09-07,0.477390651226048
2015-09-10,0.441167802173836
2015-09-15,0.45113670360812
2015-09-16,0.458487246133659
2015-09-24,0.354516882337392
2015-09-25,0.266377443416641
2015-10-16,0.349735697665206
2015-10-20,0.320365958803078
2015-10-27,0.35480510489101
2015-10-30,0.388784792065852
2015-11-06,0.32961537929691
2015-11-11,0.253851137813679
2015-11-12,0.255657360033851
2015-11-12,0.287232326478502
2015-11-12,0.309326769319731
2015-11-12,0.28350727356369
2015-11-17,0.207950138267904
2015-11-17,0.25537217437654
2015-11-24,0.331296468326586
2015-11-27,0.253299299714145
2015-11-27,0.312610983596449
2015-11-30,0.365848468724521
2015-12-03,0.268313520494407
2015-12-10,0.315647315586829
2015-12-18,0.272170585797861
2015-12-23,0.172170523256485
2015-12-25,0.226094282740916
2015-12-28,0.227660698900035
2015-12-29,0.199941734793286
2015-12-30,0.265946468867213
2015-12-31,0.267935072216673
2016-01-05,0.390087018100467
2016-01-07,0.380973637799893
2016-01-12,0.505673430833574
2016-01-13,0.605301958329297
2016-01-22,0.519423768037963
2016-01-22,0.544384437712046
2016-01-25,0.504640029069091
2016-01-28,0.61378200940333
2016-01-29,0.543590508416909
2016-02-16,0.357530296914925
2016-02-17,0.419659632221932
2016-02-22,0.37182107056269
2016-02-23,0.423149982992476
2016-02-23,0.398662699516511
2016-03-03,0.555266168096135
2016-03-10,0.580844013052964
2016-03-15,0.516235871063772
2016-03-17,0.436642015819783
2016-03-17,0.459305176842122
2016-03-25,0.519267832139881
2016-03-25,0.455891941503637
2016-03-25,0.492001722253273
2016-04-06,0.381153933259642
2016-04-11,0.362611544403814
2016-04-12,0.364330906957453
2016-04-13,0.383939244899597
2016-04-15,0.38460106936997
2016-04-28,0.555779248929306
2016-05-03,0.398742908484916
2016-05-04,0.356585005010718
2016-05-05,0.363982300081496
2016-05-09,0.432232851222512
2016-05-11,0.567040021407698
2016-05-11,0.382915166202942
2016-05-13,0.439731475111023
2016-05-17,0.350619062432712
2016-05-19,0.287914216594836
2016-05-19,0.374507367279817
2016-05-26,0.399147553529516
2016-05-27,0.180142177308416
2016-05-31,0.176396476106981
2016-06-01,0.262619581899466
2016-06-01,0.202335989898755
2016-06-01,0.292266896111581
2016-06-03,0.33365646062669
2016-06-16,0.304079352913591
2016-06-17,0.246806121015717
2016-06-17,0.276322795154031
2016-06-28,0.294949374215673
2016-06-30,0.211359377321379
2016-07-05,0.372188360614166
2016-07-06,0.227688093123916
2016-07-07,0.256080509926906
2016-07-11,0.317372781864256
2016-07-11,0.300918787700134
2016-07-12,0.314860473455095
2016-07-15,0.284579651319843
2016-07-15,0.348553226817949
2016-07-20,0.23559514083412
2016-07-22,0.330457957905758
2016-07-22,0.223342207521725
2016-07-26,0.250522582206639
2016-07-28,0.307224466574263
2016-08-01,0.298945828590124
2016-08-01,0.262148337330061
2016-08-02,0.314248616953482
2016-08-03,0.331128999853747
2016-08-04,0.239007233129494
2016-08-08,0.376452025046267
2016-08-10,0.389449414257861
